Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Henri,2024-07-31 19:50:39,00:00:07,Autoplayed: user action: None; ,Space Jam: A New Legacy_hook_primary_16x9_backfill,HOOK,Google Sabrina ATV Set Top Box,00:00:07,00:00:07,FR (France)
Henri,2024-07-31 19:47:30,00:02:27,,"Season 4 Relive Moments of S1, S2 & S3",TRAILER,Google Sabrina ATV Set Top Box,00:02:18,00:02:18,FR (France)
Henri,2024-07-31 19:45:32,00:01:51,,Saison 4 (Teaser) : Umbrella Academy,TEASER_TRAILER,Google Sabrina ATV Set Top Box,00:01:51,Not latest view,FR (France)
Henri,2024-07-31 19:44:52,00:00:19,Autoplayed: user action: None; ,Saison 3 (Extrait) : Umbrella Academy,HOOK,Google Sabrina ATV Set Top Box,00:00:19,00:00:19,FR (France)
Henri,2024-07-24 20:24:27,00:00:18,Autoplayed: user action: None; ,Le Flic de Beverly Hills : Axel F. (Extrait) : Le Flic de Beverly Hills : Axel F.,HOOK,Google Sabrina ATV Set Top Box,00:00:18,00:00:18,FR (France)
Henri,2024-07-24 20:23:52,00:00:04,Autoplayed: user action: None; ,L'École du Bien et du Mal (Extrait) : L'École du Bien et du Mal,HOOK,Google Sabrina ATV Set Top Box,00:00:04,00:00:04,FR (France)
Henri,2024-07-24 20:23:18,00:00:07,Autoplayed: user action: None; ,Saison 1 (Bande-annonce) : Love Is Blind : Mexique,TRAILER,Google Sabrina ATV Set Top Box,00:00:07,00:00:07,FR (France)
Henri,2024-07-24 20:23:05,00:00:10,Autoplayed: user action: None; ,Bande-annonce : Lolo and the Kid,TRAILER,Google Sabrina ATV Set Top Box,00:00:10,00:00:10,FR (France)
Henri,2024-07-24 20:22:41,00:00:04,Autoplayed: user action: None; ,Dumped_hook_primary_16x9,HOOK,Google Sabrina ATV Set Top Box,00:00:04,00:00:04,FR (France)
Henri,2024-07-24 20:22:20,00:00:06,Autoplayed: user action: None; ,Saison 1 (Extrait 3) : Rising Impact,HOOK,Google Sabrina ATV Set Top Box,00:00:06,00:00:06,FR (France)
Henri,2024-07-24 20:21:41,00:00:09,Autoplayed: user action: None; ,Bande-annonce : S.O.S. Bikini Bottom : Une mission pour Sandy Écureuil,TRAILER,Google Sabrina ATV Set Top Box,00:00:09,Not latest view,FR (France)
Henri,2024-07-24 20:21:02,00:00:27,Autoplayed: user action: None; ,Season 3 Character Intro Clip: Rhythm + Flow France,HOOK,Google Sabrina ATV Set Top Box,00:00:27,00:00:27,FR (France)
Henri,2024-07-14 10:34:38,00:11:38,,"Young Sheldon: Saison 5: Un pore obstrué, un petit Espagnol et le futur (Épisode 22)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:19:38,00:19:38,FR (France)
Henri,2024-07-14 09:00:02,00:08:00,,"Young Sheldon: Saison 5: Un pore obstrué, un petit Espagnol et le futur (Épisode 22)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:08:10,Not latest view,FR (France)
Henri,2024-07-14 08:38:06,00:17:48,,"Young Sheldon: Saison 5: Déchets blancs, saints rouleaux et coups de poing (Épisode 21)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:18:46,00:18:46,FR (France)
Henri,2024-07-14 08:20:28,00:17:40,,Young Sheldon: Saison 5: Oncle Sheldon et un pétard hormonal (Épisode 20),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:18:48,00:18:48,FR (France)
Henri,2024-07-14 08:00:18,00:20:04,,Young Sheldon: Saison 5: Un fervent Baptiste et un mari torride en récompense (Épisode 19),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:20:32,00:20:32,FR (France)
Henri,2024-07-14 07:55:14,00:05:55,,"Young Sheldon: Saison 5: Des bébés, des mensonges et des cannoli qui sont une pure merveille (Épisode 18)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:17:55,00:17:55,FR (France)
Henri,2024-07-13 09:03:28,00:11:29,Autoplayed: user action: None; ,"Young Sheldon: Saison 5: Des bébés, des mensonges et des cannoli qui sont une pure merveille (Épisode 18)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:11:59,Not latest view,FR (France)
Henri,2024-07-13 08:56:51,00:06:04,,"Young Sheldon: Saison 5: Une cacahuète solitaire, un papillon sociable et la vérité (Épisode 17)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi) iPad,00:18:37,00:18:37,FR (France)
Henri,2024-07-12 21:35:39,00:02:47,,"Bob l'éponge: Saison 5: Bob déménage / Patinoire, piscine... (Épisode 5)",,Google Sabrina ATV Set Top Box,00:05:02,00:05:02,FR (France)
Henri,2024-07-12 21:33:42,00:00:36,Autoplayed: user action: User_Interaction; ,Bob l'éponge - Le film : Un héros sort de l'eau,,Google Sabrina ATV Set Top Box,01:32:32,01:32:32,FR (France)
Henri,2024-07-12 21:05:56,00:26:01,,Bob l'éponge - Le film : Un héros sort de l'eau,,Google Sabrina ATV Set Top Box,00:17:46,Not latest view,FR (France)
Henri,2024-07-12 19:13:39,00:32:08,,Bob l'éponge - Le film : Un héros sort de l'eau,,Google Sabrina ATV Set Top Box,00:59:46,Not latest view,FR (France)
Henri,2024-07-12 19:13:31,00:00:04,Autoplayed: user action: None; ,The SpongeBob Movie: Sponge Out of Water_hook_primary_16x9,HOOK,Google Sabrina ATV Set Top Box,00:00:04,00:00:04,FR (France)
Henri,2024-07-11 19:12:39,00:27:53,Autoplayed: user action: User_Interaction; ,Bob l'éponge - Le film : Un héros sort de l'eau,,Google Sabrina ATV Set Top Box,00:27:53,Not latest view,FR (France)
Henri,2024-07-11 19:12:31,00:00:06,Autoplayed: user action: None; ,The SpongeBob Movie: Sponge Out of Water_hook_primary_16x9,HOOK,Google Sabrina ATV Set Top Box,00:00:06,Not latest view,FR (France)
Henri,2024-07-11 19:12:07,00:00:05,Autoplayed: user action: None; ,Ace Ventura: Pet Detective_hook_02_16x9_backfill,HOOK,Google Sabrina ATV Set Top Box,00:00:05,00:00:05,FR (France)
Henri,2024-07-11 19:11:57,00:00:01,Autoplayed: user action: None; ,Lupin: Partie 1: Chapitre 1 (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:01,00:00:01,FR (France)
Henri,2024-07-11 19:11:49,00:00:05,Autoplayed: user action: None; ,Lupin: Part 2 (VCEE) Hook 3,HOOK,Google Sabrina ATV Set Top Box,00:00:05,00:00:05,FR (France)
Henri,2024-07-11 19:11:22,00:00:05,Autoplayed: user action: None; ,Nicky Larson (Extrait) : Nicky Larson,HOOK,Google Sabrina ATV Set Top Box,00:00:05,00:00:05,FR (France)
Henri,2024-07-11 19:11:10,00:00:08,Autoplayed: user action: None; ,Teaser : Chicken Run : La menace nuggets,TEASER_TRAILER,Google Sabrina ATV Set Top Box,00:00:08,00:00:08,FR (France)
Henri,2024-07-11 19:10:42,00:00:05,Autoplayed: user action: None; ,Saison 1 (Bande-annonce) : Sonic Prime,TRAILER,Google Sabrina ATV Set Top Box,00:00:05,00:00:05,FR (France)
Henri,2024-07-10 19:32:31,00:58:13,Autoplayed: user action: User_Interaction; ,"Super Mario Bros, le film",,Google Sabrina ATV Set Top Box,01:32:25,01:32:25,FR (France)
Henri,2024-07-10 19:32:15,00:00:11,Autoplayed: user action: None; ,Saison 1 (Extrait) : Gloutons & Dragons,HOOK,Google Sabrina ATV Set Top Box,00:00:11,00:00:11,FR (France)
Henri,2024-07-09 19:00:52,00:36:22,,"Super Mario Bros, le film",,Google Sabrina ATV Set Top Box,00:35:20,Not latest view,FR (France)
Henri,2024-07-09 18:59:30,00:00:54,Autoplayed: user action: None; ,Saison 1 (Extrait) : Sandman,HOOK,Google Sabrina ATV Set Top Box,00:00:54,00:00:54,FR (France)
Henri,2024-07-08 20:07:41,00:00:04,Autoplayed: user action: None; ,Psych: Season 1_hook_03_16x9,HOOK,Google Sabrina ATV Set Top Box,00:00:04,00:00:04,FR (France)
Henri,2024-07-08 20:07:28,00:00:02,Autoplayed: user action: None; ,"Super Mario Bros, le film",,Google Sabrina ATV Set Top Box,00:00:02,Not latest view,FR (France)
Henri,2024-07-08 20:06:40,00:00:18,Autoplayed: user action: None; ,Saison 3 (Bande-annonce) : Sweet Tooth,TRAILER,Google Sabrina ATV Set Top Box,00:00:18,00:00:18,FR (France)
Henri,2024-07-08 20:06:28,00:00:01,Autoplayed: user action: None; ,Adventure Time: Saison 1: Une soirée mortelle / Morsures et boursouflures ! (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:01,00:00:01,FR (France)
Henri,2024-07-08 20:06:20,00:00:06,Autoplayed: user action: None; ,Adventure Time: Season 1_hook_01_16x9_backfill,HOOK,Google Sabrina ATV Set Top Box,00:00:06,00:00:06,FR (France)
Henri,2024-07-08 20:06:06,00:00:10,Autoplayed: user action: None; ,Saison 1 (Extrait 2) : Avatar : Le dernier maître de l'air,HOOK,Google Sabrina ATV Set Top Box,00:00:10,00:00:10,FR (France)
Henri,2024-07-08 20:05:35,00:00:20,Autoplayed: user action: None; ,Super Mario Bros._hook_04_16x9,HOOK,Google Sabrina ATV Set Top Box,00:00:20,Not latest view,FR (France)
Henri,2024-07-03 20:57:30,00:06:36,,Regular Show: Saison 1: L'installation des chaises (Épisode 2),,Google Sabrina ATV Set Top Box,00:06:36,00:06:36,FR (France)
Henri,2024-07-03 20:46:22,00:11:06,Autoplayed: user action: User_Interaction; ,Regular Show: Saison 1: Le Pouvoir (Épisode 1),,Google Sabrina ATV Set Top Box,00:11:06,00:11:06,FR (France)
Henri,2024-07-03 20:45:51,00:00:02,Autoplayed: user action: None; ,The Quintessential Quintuplets: Saison 1: Cinq nuances de fiancée (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:02,00:00:02,FR (France)
Henri,2024-07-03 20:45:29,00:00:10,Autoplayed: user action: None; ,Spider-Man: Into the Spider-Verse_hook_01_16x9,HOOK,Google Sabrina ATV Set Top Box,00:00:10,00:00:10,FR (France)
Henri,2024-07-03 20:45:12,00:00:14,Autoplayed: user action: None; ,Saison 1 (Extrait) : Romantic Killer,HOOK,Google Sabrina ATV Set Top Box,00:00:14,00:00:14,FR (France)
Henri,2024-07-03 19:01:50,01:34:38,Autoplayed: user action: User_Interaction; ,Sonic le film,,Google Sabrina ATV Set Top Box,01:41:52,01:41:52,FR (France)
Henri,2024-07-02 20:32:59,00:25:03,,Scott Pilgrim prend son envol: Saison 1: Le monde contre Scott Pilgrim (Épisode 8),,Google Sabrina ATV Set Top Box,00:26:27,00:26:27,FR (France)
Henri,2024-07-02 19:30:27,00:01:48,,Scott Pilgrim prend son envol: Saison 1: Scott Pilgrim au carré (Épisode 7),,Google Sabrina ATV Set Top Box,00:25:55,00:25:55,FR (France)
Henri,2024-07-02 19:30:07,00:00:02,Autoplayed: user action: None; ,Scott Pilgrim prend son envol: Saison 1: Le monde contre Scott Pilgrim (Épisode 8),,Google Sabrina ATV Set Top Box,00:00:07,Not latest view,FR (France)
Henri,2024-07-02 19:05:26,00:23:06,Autoplayed: user action: User_Interaction; ,Scott Pilgrim prend son envol: Saison 1: Scott Pilgrim au carré (Épisode 7),,Google Sabrina ATV Set Top Box,00:24:29,Not latest view,FR (France)
Henri,2024-07-01 19:50:56,00:23:52,,Scott Pilgrim prend son envol: Saison 1: Qui est coupable ? (Épisode 6),,Google Sabrina ATV Set Top Box,00:25:22,00:25:22,FR (France)
Henri,2024-07-01 19:25:08,00:21:35,,"Scott Pilgrim prend son envol: Saison 1: Lumière, moteur… Étincelles ?! (Épisode 5)",,Google Sabrina ATV Set Top Box,00:22:57,00:22:57,FR (France)
Henri,2024-07-01 18:57:36,00:24:51,,Scott Pilgrim prend son envol: Saison 1: Peu importe (Épisode 4),,Google Sabrina ATV Set Top Box,00:25:58,00:25:58,FR (France)
Henri,2024-07-01 18:57:28,00:00:06,Autoplayed: user action: None; ,Saison 1 (Extrait) : Scott Pilgrim prend son envol,HOOK,Google Sabrina ATV Set Top Box,00:00:06,00:00:06,FR (France)
Henri,2024-06-30 21:02:59,00:22:47,,Scott Pilgrim prend son envol: Saison 1: Ramona loue une vidéo (Épisode 3),,Google Sabrina ATV Set Top Box,00:24:19,00:24:19,FR (France)
Henri,2024-06-30 20:34:06,00:22:57,,Scott Pilgrim prend son envol: Saison 1: Une équipe hors du commun (Épisode 2),,Google Sabrina ATV Set Top Box,00:24:20,00:24:20,FR (France)
Henri,2024-06-30 20:08:05,00:25:33,Autoplayed: user action: User_Interaction; ,Scott Pilgrim prend son envol: Saison 1: La précieuse petite vie de Scott Pilgrim (Épisode 1),,Google Sabrina ATV Set Top Box,00:25:28,00:25:28,FR (France)
Henri,2024-06-29 19:17:14,00:02:01,Autoplayed: user action: User_Interaction; ,Kotaro en solo: Saison 1: Épisode 2 (Épisode 2),,Google Sabrina ATV Set Top Box,00:02:00,00:02:00,FR (France)
Henri,2024-06-29 19:17:11,00:00:01,Autoplayed: user action: None; ,Kotaro en solo: Saison 1: Épisode 2 (Épisode 2),,Google Sabrina ATV Set Top Box,00:00:01,Not latest view,FR (France)
Henri,2024-06-29 18:50:40,00:26:09,Autoplayed: user action: User_Interaction; ,Kotaro en solo: Saison 1: Épisode 1 (Épisode 1),,Google Sabrina ATV Set Top Box,00:26:44,00:26:44,FR (France)
Henri,2024-06-15 12:29:14,00:00:02,Autoplayed: user action: None; ,"Young Sheldon: Saison 5: Une cacahuète solitaire, un papillon sociable et la vérité (Épisode 17)",,Google Sabrina ATV Set Top Box,00:12:34,Not latest view,FR (France)
Henri,2024-06-15 12:28:53,00:00:01,Autoplayed: user action: None; ,Friends: Saison 7: Celui qui fantasmait sur le baiser (Épisode 20),,Google Sabrina ATV Set Top Box,00:00:01,00:00:01,FR (France)
Henri,2024-05-27 10:37:15,00:11:40,,"Young Sheldon: Saison 5: Une cacahuète solitaire, un papillon sociable et la vérité (Épisode 17)",,Google Sabrina ATV Set Top Box,00:12:33,Not latest view,FR (France)
Henri,2024-05-27 10:14:12,00:16:59,,Young Sheldon: Saison 5: Une valise pleine d'argent et une voiture de clown jaune (Épisode 16),,Google Sabrina ATV Set Top Box,00:17:50,00:17:50,FR (France)
Henri,2024-05-27 10:08:29,00:05:40,,"Young Sheldon: Saison 5: Un homard, un tatou et un chiffre très au-dessus (Épisode 15)",,Google Sabrina ATV Set Top Box,00:19:30,00:19:30,FR (France)
Henri,2024-05-27 10:08:15,00:00:05,Autoplayed: user action: None; ,Saison 1 (Extrait) : Jurassic World : La théorie du chaos,HOOK,Google Sabrina ATV Set Top Box,00:00:05,00:00:05,FR (France)
Henri,2024-05-24 10:26:21,00:01:43,,"Young Sheldon: Saison 5: Un homard, un tatou et un chiffre très au-dessus (Épisode 15)",,Google Sabrina ATV Set Top Box,00:13:51,Not latest view,FR (France)
Henri,2024-05-24 10:10:08,00:02:52,Autoplayed: user action: User_Interaction; ,"Young Sheldon: Saison 5: Un homard, un tatou et un chiffre très au-dessus (Épisode 15)",,Google Sabrina ATV Set Top Box,00:12:11,Not latest view,FR (France)
Henri,2024-05-23 10:11:50,00:08:36,,"Young Sheldon: Saison 5: Un homard, un tatou et un chiffre très au-dessus (Épisode 15)",,Google Sabrina ATV Set Top Box,00:09:19,Not latest view,FR (France)
Henri,2024-05-23 10:01:59,00:04:46,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Un gratte-papier et des ruses féminines (Épisode 14),,Google Sabrina ATV Set Top Box,00:19:43,00:19:43,FR (France)
Henri,2024-05-21 10:22:42,00:07:42,,Young Sheldon: Saison 5: Un gratte-papier et des ruses féminines (Épisode 14),,Google Sabrina ATV Set Top Box,00:14:59,Not latest view,FR (France)
Henri,2024-05-21 10:10:18,00:01:40,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Un gratte-papier et des ruses féminines (Épisode 14),,Google Sabrina ATV Set Top Box,00:07:18,Not latest view,FR (France)
Henri,2024-05-20 10:32:54,00:05:26,,Young Sheldon: Saison 5: Un gratte-papier et des ruses féminines (Épisode 14),,Google Sabrina ATV Set Top Box,00:05:41,Not latest view,FR (France)
Henri,2024-05-20 10:14:49,00:17:04,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Des pansements et Cooper le lâcheur (Épisode 13),,Google Sabrina ATV Set Top Box,00:17:54,00:17:54,FR (France)
Henri,2024-05-19 12:15:54,00:19:04,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Une Cadillac rose et une glorieuse danse tribale (Épisode 12),,Google Sabrina ATV Set Top Box,00:19:05,00:19:05,FR (France)
Henri,2024-05-18 11:35:49,00:00:01,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Une Cadillac rose et une glorieuse danse tribale (Épisode 12),,Google Sabrina ATV Set Top Box,00:00:01,Not latest view,FR (France)
Henri,2024-05-18 11:24:51,00:09:12,Autoplayed: user action: User_Interaction; ,"Young Sheldon: Saison 5: Nuit blanche à la paroisse, Miss Météo et sale habitude (Épisode 11)",,Google Sabrina ATV Set Top Box,00:20:06,00:20:06,FR (France)
Henri,2024-05-17 10:58:44,00:05:40,Autoplayed: user action: User_Interaction; ,"Young Sheldon: Saison 5: Nuit blanche à la paroisse, Miss Météo et sale habitude (Épisode 11)",,Google Sabrina ATV Set Top Box,00:10:55,Not latest view,FR (France)
Henri,2024-05-17 10:48:52,00:04:38,Autoplayed: user action: User_Interaction; ,"Young Sheldon: Saison 5: Nuit blanche à la paroisse, Miss Météo et sale habitude (Épisode 11)",,Google Sabrina ATV Set Top Box,00:05:15,Not latest view,FR (France)
Henri,2024-05-16 11:35:19,00:17:45,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Un problème qui coûte cher et une chambre pour faire les andouilles (Épisode 10),,Google Sabrina ATV Set Top Box,00:18:21,00:18:21,FR (France)
Henri,2024-05-16 11:17:11,00:17:57,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Le trac et un drôle de guru hypnotique (Épisode 9),,Google Sabrina ATV Set Top Box,00:18:40,00:18:40,FR (France)
Henri,2024-05-16 10:58:20,00:18:48,,Young Sheldon: Saison 5: Le grand chancelier et l'antre du péché (Épisode 8),,Google Sabrina ATV Set Top Box,00:19:19,00:19:19,FR (France)
Henri,2024-05-16 10:37:52,00:20:23,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Génie civil et gel coiffant (Épisode 7),,Google Sabrina ATV Set Top Box,00:20:00,00:20:00,FR (France)
Henri,2024-05-16 10:18:43,00:19:06,,Young Sheldon: Saison 5: Le blanchiment d'argent et la cascade d'hormones (Épisode 6),,Google Sabrina ATV Set Top Box,00:19:52,00:19:52,FR (France)
Henri,2024-05-16 09:58:39,00:19:06,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Peluches et corps célestes (Épisode 5),,Google Sabrina ATV Set Top Box,00:19:43,00:19:43,FR (France)
Henri,2024-05-15 11:52:46,00:00:02,,Young Sheldon: Saison 5: Peluches et corps célestes (Épisode 5),,Google Sabrina ATV Set Top Box,00:00:30,Not latest view,FR (France)
Henri,2024-05-15 11:36:53,00:15:05,,Young Sheldon: Saison 5: Des balivernes et un tripot secret (Épisode 4),,Google Sabrina ATV Set Top Box,00:18:58,00:18:58,FR (France)
Henri,2024-05-15 11:13:58,00:03:12,,Young Sheldon: Saison 5: Des balivernes et un tripot secret (Épisode 4),,Google Sabrina ATV Set Top Box,00:03:53,Not latest view,FR (France)
Henri,2024-05-15 10:54:58,00:18:42,,Young Sheldon: Saison 5: Énergie potentielle et ivresse sur un banc (Épisode 3),,Google Sabrina ATV Set Top Box,00:19:23,00:19:23,FR (France)
Henri,2024-05-15 10:36:13,00:17:39,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 5: Curiosité mal placée et jumeaux miracle de l'athéisme (Épisode 2),,Google Sabrina ATV Set Top Box,00:18:45,00:18:45,FR (France)
Henri,2024-05-13 11:43:09,00:00:07,,Young Sheldon: Saison 5: Curiosité mal placée et jumeaux miracle de l'athéisme (Épisode 2),,Google Sabrina ATV Set Top Box,00:00:53,Not latest view,FR (France)
Henri,2024-05-13 11:12:22,00:19:54,,Young Sheldon: Saison 5: Une mauvaise nuit et le chaos des désirs égoïstes (Épisode 1),,Google Sabrina ATV Set Top Box,00:20:48,00:20:48,FR (France)
Henri,2024-05-13 10:38:50,00:17:31,,Young Sheldon: Saison 4: Le monde sauvage de la dynamique non linéaire (Épisode 18),,Google Sabrina ATV Set Top Box,00:17:46,00:17:46,FR (France)
Henri,2024-05-13 10:32:54,00:05:53,,Young Sheldon: Saison 4: Le trou noir (Épisode 17),,Google Sabrina ATV Set Top Box,00:17:48,00:17:48,FR (France)
Henri,2024-05-13 10:02:12,00:10:35,Autoplayed: user action: User_Interaction; ,Young Sheldon: Saison 4: Le trou noir (Épisode 17),,Google Sabrina ATV Set Top Box,00:11:55,Not latest view,FR (France)
Henri,2024-05-13 10:01:49,00:00:10,Autoplayed: user action: None; ,Saison 2 (Extrait 2) : Blood of Zeus,HOOK,Google Sabrina ATV Set Top Box,00:00:10,00:00:10,FR (France)
Henri,2024-05-03 11:17:54,00:00:27,,Young Sheldon: Saison 4: Le trou noir (Épisode 17),,Google Sabrina ATV Set Top Box,00:01:07,Not latest view,FR (France)
Henri,2024-05-03 11:00:34,00:17:17,,Young Sheldon: Saison 4: Deux prodiges à l'université (Épisode 16),,Google Sabrina ATV Set Top Box,00:17:51,00:17:51,FR (France)
Henri,2024-05-03 10:55:30,00:04:36,Autoplayed: user action: User_Interaction; ,"Young Sheldon: Saison 4: Un virus, un cœur brisé et un monde de possibilités (Épisode 15)",,Google Sabrina ATV Set Top Box,00:17:53,00:17:53,FR (France)
Henri,2024-05-03 10:01:07,00:13:02,Autoplayed: user action: User_Interaction; ,"Young Sheldon: Saison 4: Un virus, un cœur brisé et un monde de possibilités (Épisode 15)",,Google Sabrina ATV Set Top Box,00:13:17,Not latest view,FR (France)
Henri,2024-04-27 12:07:47,00:00:31,,The Office (US): Saison 1: Pilote (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:32,00:00:32,FR (France)
Henri,2024-04-27 12:07:29,00:00:01,,The Office (US): Saison 1: La journée de la diversité (Épisode 2),,Google Sabrina ATV Set Top Box,00:00:00,00:00:00,FR (France)
